"stdliv_next5","stdliv_next5_di","stdliv_past5","stdliv_past5_di","cat_age","wave","female","education","EGP6","income","pensions","unemployed","car_owner","cntry","y1"
4,2,2,1,3,1993,0,2,"1",3,0,0,1,"czech",1387
4,2,2,1,1,1993,0,1,"4",2,0,0,1,"czech",1478
3,3,1,1,3,1993,1,2,"2",2,0,0,1,"czech",940
3,3,1,1,3,1993,0,1,"5",2,0,0,1,"czech",17
3,3,4,2,3,1993,1,2,"2",2,0,0,1,"czech",369
3,3,3,3,4,1993,0,1,"4",2,1,0,1,"czech",497
4,2,2,1,2,1993,0,1,"4",2,0,0,0,"czech",943
2,1,2,1,4,1993,1,2,"1",1,1,0,1,"czech",888
2,1,4,2,2,1993,1,2,"1",3,0,0,1,"czech",86
3,3,2,1,1,1993,1,1,"5",1,0,0,1,"czech",715
1,1,1,1,4,1993,0,1,"4",2,1,0,0,"czech",10
4,2,4,2,3,1993,0,1,"4",2,0,0,1,"czech",1458
2,1,1,1,2,1993,0,1,"4",2,0,0,1,"czech",944
4,2,4,2,2,1993,0,2,"1",3,0,0,1,"czech",322
3,3,3,3,4,1993,0,1,"4",1,0,0,0,"czech",96
1,1,1,1,4,1993,1,1,"7",1,1,0,0,"czech",1095
4,2,4,2,3,1993,0,1,"2",3,0,0,1,"czech",1061
3,3,1,1,2,1993,0,1,"5",3,0,0,0,"czech",645
3,3,3,3,3,1993,1,2,"1",3,0,0,1,"czech",1141
3,3,5,2,2,1993,1,2,"2",3,0,0,0,"czech",93
3,3,3,3,3,1993,0,1,"6",2,0,0,1,"czech",1422
2,1,2,1,2,1993,0,1,"4",2,0,0,1,"czech",80
3,3,3,3,3,1993,1,2,"2",2,0,0,1,"czech",696
3,3,3,3,2,1993,1,1,"4",3,0,0,1,"czech",1495
3,3,4,2,3,1993,0,2,"3",2,0,0,1,"czech",868
4,2,2,1,2,1993,1,1,"4",2,0,0,1,"czech",561
3,3,4,2,3,1993,0,2,"4",3,0,0,0,"czech",1491
4,2,3,3,3,1993,0,1,"4",3,0,0,1,"czech",336
4,2,3,3,2,1993,0,2,"1",3,0,0,1,"czech",160
4,2,5,2,3,1993,0,1,"5",3,0,0,1,"czech",1286
4,2,3,3,4,1993,0,3,"1",1,1,0,1,"czech",683
4,2,3,3,3,1993,1,1,"4",2,0,0,1,"czech",271
4,2,2,1,1,1993,1,1,"7",2,0,0,1,"czech",151
3,3,3,3,4,1993,1,1,"5",1,1,0,1,"czech",456
4,2,3,3,3,1993,0,3,"1",3,0,0,0,"czech",1101
3,3,3,3,4,1993,1,1,"4",1,1,0,0,"czech",1498
4,2,3,3,1,1993,1,1,"5",3,0,0,1,"czech",407
2,1,2,1,3,1993,1,1,"4",1,0,0,0,"czech",560
5,2,4,2,2,1993,0,1,"4",1,0,0,1,"czech",476
5,2,4,2,1,1993,0,3,"1",2,0,0,0,"czech",352
4,2,2,1,3,1993,0,1,"6",3,0,0,1,"czech",376
3,3,4,2,1,1993,0,1,"4",1,0,0,0,"czech",594
4,2,4,2,2,1993,0,1,"4",3,0,0,1,"czech",839
4,2,5,2,2,1993,0,2,"1",3,0,0,1,"czech",686
4,2,4,2,3,1993,0,1,"4",1,0,0,1,"czech",178
3,3,3,3,3,1993,1,2,"1",3,0,0,1,"czech",129
4,2,1,1,3,1993,0,1,"4",1,0,1,0,"czech",821
3,3,2,1,3,1993,1,2,"2",2,0,0,0,"czech",1293
4,2,2,1,3,1993,1,1,"2",2,0,0,1,"czech",1172
3,3,1,1,2,1993,1,1,"4",1,0,0,0,"czech",1005
3,3,4,2,1,1993,0,1,"6",3,0,0,1,"czech",790
3,3,3,3,3,1993,1,1,"4",1,0,0,0,"czech",1332
4,2,3,3,3,1993,0,1,"2",1,0,0,1,"czech",574
3,3,3,3,4,1993,1,1,"6",1,1,0,0,"czech",656
2,1,2,1,3,1993,0,1,"5",3,0,0,1,"czech",75
4,2,2,1,1,1993,1,1,"5",2,0,0,1,"czech",91
4,2,1,1,3,1993,1,1,"2",2,0,0,1,"czech",930
3,3,2,1,3,1993,1,1,"1",3,0,0,0,"czech",1188
2,1,3,3,2,1993,1,1,"5",2,0,0,0,"czech",1425
4,2,4,2,2,1993,1,3,"1",3,0,0,1,"czech",570
4,2,5,2,2,1993,1,3,"2",3,0,0,1,"czech",1217
2,1,1,1,3,1993,1,1,"5",2,0,0,1,"czech",1313
3,3,3,3,2,1993,0,3,"1",3,0,0,0,"czech",1085
3,3,2,1,4,1993,1,3,"1",1,1,0,0,"czech",1417
5,2,4,2,3,1993,0,2,"5",2,0,0,0,"czech",164
3,3,2,1,2,1993,0,1,"5",2,0,0,0,"czech",1441
3,3,4,2,2,1993,1,1,"5",2,0,0,1,"czech",273
3,3,3,3,3,1993,1,2,"2",2,0,0,1,"czech",729
2,1,1,1,1,1993,0,1,"6",3,0,0,1,"czech",72
4,2,4,2,1,1993,0,2,"2",2,0,0,0,"czech",578
5,2,5,2,2,1993,0,2,"2",3,0,0,1,"czech",1254
3,3,2,1,4,1993,1,3,"1",3,1,0,1,"czech",1483
3,3,3,3,2,1993,0,1,"4",1,0,0,1,"czech",586
2,1,3,3,4,1993,1,1,"2",1,1,0,0,"czech",532
2,1,2,1,3,1993,1,2,"2",1,0,0,1,"czech",219
3,3,2,1,1,1993,0,1,"6",2,0,0,1,"czech",76
3,3,4,2,4,1993,1,3,"1",1,1,0,0,"czech",1408
3,3,1,1,4,1993,0,1,"4",1,1,0,1,"czech",31
1,1,3,3,3,1993,0,1,"4",1,1,0,0,"czech",541
3,3,4,2,3,1993,0,3,"1",3,0,0,1,"czech",887
3,3,2,1,1,1993,1,2,"2",3,0,0,1,"czech",443
2,1,3,3,3,1993,1,1,"5",2,0,0,1,"czech",1090
4,2,3,3,1,1993,1,3,"1",2,0,0,1,"czech",831
5,2,4,2,1,1993,1,3,"2",3,0,0,1,"czech",890
3,3,3,3,4,1993,1,1,"4",1,1,0,0,"czech",1264
3,3,2,1,4,1993,0,1,"5",1,1,0,1,"czech",937
3,3,1,1,3,1993,0,1,"4",1,0,0,0,"czech",948
4,2,4,2,3,1993,1,3,"1",1,0,0,1,"czech",38
4,2,2,1,1,1993,1,1,"5",2,0,0,1,"czech",124
2,1,2,1,4,1993,0,1,"2",1,1,0,1,"czech",242
4,2,4,2,4,1993,0,1,"4",3,0,0,1,"czech",680
3,3,3,3,3,1993,1,2,"2",2,0,0,1,"czech",992
2,1,2,1,3,1993,1,2,"2",2,0,0,0,"czech",926
4,2,3,3,3,1993,0,1,"4",3,0,0,1,"czech",85
4,2,4,2,2,1993,0,2,"1",3,0,0,1,"czech",1138
4,2,3,3,3,1993,1,2,"2",3,0,0,1,"czech",430
4,2,3,3,2,1993,0,1,"6",2,0,0,1,"czech",816
3,3,3,3,4,1993,1,1,"6",1,1,0,0,"czech",189
3,3,1,1,3,1993,0,1,"5",3,1,0,1,"czech",446
3,3,1,1,2,1993,0,3,"2",1,0,0,1,"czech",1079
3,3,3,3,4,1993,1,1,"7",1,1,0,0,"czech",1222
4,2,4,2,2,1993,0,1,"6",3,0,0,1,"czech",873
4,2,4,2,2,1993,1,3,"1",3,0,0,0,"czech",1096
4,2,4,2,2,1993,0,2,"2",2,0,0,0,"czech",436
2,1,4,2,4,1993,0,3,"1",3,0,0,1,"czech",1416
3,3,4,2,2,1993,0,3,"1",2,0,0,0,"czech",1072
3,3,3,3,2,1993,1,1,"5",3,0,0,1,"czech",719
3,3,3,3,1,1993,0,1,"4",3,0,0,1,"czech",228
3,3,2,1,4,1993,0,1,"4",1,1,0,0,"czech",811
3,3,2,1,4,1993,0,1,"4",1,1,0,1,"czech",419
2,1,3,3,3,1993,0,1,"4",1,0,0,0,"czech",263
3,3,4,2,4,1993,1,1,"2",1,1,0,0,"czech",1384
2,1,2,1,2,1993,1,1,"1",1,0,0,0,"czech",1200
3,3,3,3,1,1993,0,1,"4",3,0,0,1,"czech",1509
2,1,2,1,1,1993,1,2,"2",3,0,1,1,"czech",916
3,3,3,3,4,1993,0,1,"4",3,1,0,0,"czech",1353
3,3,1,1,4,1993,1,2,"1",1,1,0,0,"czech",778
3,3,3,3,2,1993,0,1,"5",3,0,0,1,"czech",1480
4,2,4,2,2,1993,0,1,"1",2,0,0,1,"czech",25
3,3,4,2,1,1993,0,2,"1",1,0,0,1,"czech",1069
2,1,3,3,2,1993,1,1,"4",3,0,0,1,"czech",1506
3,3,3,3,4,1993,1,3,"1",2,1,0,1,"czech",1358
3,3,4,2,4,1993,1,1,"5",2,1,0,0,"czech",1195
4,2,3,3,2,1993,0,2,"1",2,0,0,1,"czech",469
2,1,4,2,3,1993,1,2,"1",2,0,0,1,"czech",1524
4,2,5,2,1,1993,1,2,"2",1,0,0,0,"czech",1063
4,2,5,2,2,1993,0,1,"4",2,0,0,1,"czech",1049
2,1,2,1,3,1993,0,2,"4",2,0,0,1,"czech",137
1,1,3,3,3,1993,1,1,"2",2,0,0,1,"czech",971
5,2,5,2,2,1993,1,1,"2",1,0,0,1,"czech",529
3,3,4,2,3,1993,0,2,"2",3,0,0,1,"czech",1326
4,2,3,3,1,1993,1,2,"2",2,0,0,0,"czech",524
5,2,5,2,2,1993,0,1,"4",3,0,0,1,"czech",988
4,2,4,2,1,1993,1,3,"1",2,0,0,1,"czech",279
1,1,1,1,4,1993,0,2,"1",1,0,0,1,"czech",1043
3,3,2,1,4,1993,0,3,"2",2,1,0,1,"czech",1403
4,2,4,2,2,1993,0,1,"2",3,0,0,1,"czech",1322
2,1,3,3,3,1993,0,1,"2",2,0,0,1,"czech",583
3,3,1,1,1,1993,0,1,"4",2,0,0,1,"czech",554
2,1,2,1,2,1993,0,1,"4",2,0,0,0,"czech",1510
4,2,3,3,2,1993,0,1,"2",3,0,0,1,"czech",455
3,3,4,2,2,1993,0,3,"1",3,0,0,1,"czech",1181
2,1,4,2,3,1993,1,3,"1",3,0,0,1,"czech",626
1,1,4,2,3,1993,0,2,"2",3,0,0,0,"czech",1091
4,2,4,2,4,1993,1,1,"7",2,1,0,0,"czech",314
3,3,2,1,4,1993,0,1,"5",1,1,0,1,"czech",92
4,2,4,2,2,1993,0,3,"2",3,0,0,1,"czech",1287
2,1,1,1,2,1993,1,1,"5",2,0,0,0,"czech",799
4,2,4,2,4,1993,0,2,"1",1,1,0,1,"czech",709
4,2,3,3,2,1993,0,2,"2",2,0,0,1,"czech",1037
3,3,4,2,1,1993,0,1,"4",2,0,0,0,"czech",520
3,3,2,1,3,1993,1,2,"2",3,0,0,1,"czech",1205
3,3,1,1,2,1993,1,2,"1",2,0,0,1,"czech",1335
3,3,2,1,2,1993,1,1,"1",3,0,0,1,"czech",527
3,3,1,1,2,1993,1,2,"2",2,0,0,0,"czech",1390
3,3,2,1,2,1993,0,1,"4",2,0,0,0,"czech",46
4,2,3,3,3,1993,1,1,"4",3,0,0,1,"czech",462
3,3,3,3,4,1993,0,1,"3",2,0,0,1,"czech",71
3,3,2,1,3,1993,1,1,"4",1,0,0,0,"czech",196
3,3,3,3,4,1993,1,1,"5",1,1,0,0,"czech",800
2,1,1,1,3,1993,1,2,"2",1,1,0,1,"czech",65
2,1,1,1,2,1993,0,1,"4",1,0,0,1,"czech",498
3,3,2,1,3,1993,1,2,"2",1,1,0,0,"czech",1176
4,2,4,2,1,1993,0,1,"4",2,0,0,0,"czech",829
4,2,3,3,1,1993,0,1,"4",2,0,0,1,"czech",287
4,2,3,3,3,1993,1,2,"1",3,0,0,1,"czech",351
2,1,3,3,2,1993,0,1,"4",3,0,0,1,"czech",68
4,2,4,2,2,1993,0,1,"5",3,0,0,1,"czech",399
3,3,4,2,3,1993,0,1,"4",2,0,0,1,"czech",1027
5,2,4,2,1,1993,1,2,"2",2,0,0,0,"czech",144
3,3,2,1,1,1993,1,2,"4",2,0,0,0,"czech",598
3,3,4,2,4,1993,0,2,"1",1,0,0,1,"czech",34
4,2,2,1,2,1993,1,1,"5",3,0,0,0,"czech",614
3,3,4,2,3,1993,1,2,"1",3,0,0,1,"czech",684
2,1,2,1,4,1993,0,2,"1",1,1,0,0,"czech",606
3,3,1,1,3,1993,0,1,"4",1,0,0,1,"czech",1301
3,3,1,1,4,1993,0,2,"1",1,1,0,1,"czech",118
3,3,3,3,2,1993,1,1,"5",3,0,0,0,"czech",1125
3,3,3,3,4,1993,1,2,"2",2,1,0,0,"czech",1022
3,3,2,1,3,1993,1,1,"2",3,0,0,0,"czech",925
3,3,3,3,3,1993,0,3,"1",3,0,0,1,"czech",1121
3,3,3,3,2,1993,0,2,"5",2,0,0,1,"czech",1114
3,3,2,1,2,1993,0,1,"4",2,0,0,1,"czech",1327
4,2,2,1,1,1993,0,2,"1",2,0,0,0,"czech",441
3,3,2,1,2,1993,1,2,"2",3,0,0,1,"czech",264
3,3,3,3,1,1993,1,1,"5",1,0,0,1,"czech",330
4,2,2,1,4,1993,0,1,"4",1,1,0,1,"czech",805
3,3,2,1,1,1993,1,1,"5",2,0,0,0,"czech",588
3,3,4,2,1,1993,1,1,"4",1,0,0,1,"czech",856
4,2,1,1,3,1993,0,2,"1",2,1,0,1,"czech",1520
4,2,5,2,1,1993,1,2,"2",3,0,0,1,"czech",1511
3,3,2,1,2,1993,0,1,"6",2,1,0,0,"czech",642
4,2,2,1,1,1993,1,2,"4",3,0,0,1,"czech",458
2,1,3,3,4,1993,0,1,"6",1,1,0,0,"czech",12
5,2,2,1,2,1993,1,2,"1",2,0,0,1,"czech",737
4,2,1,1,2,1993,0,1,"4",1,0,0,1,"czech",453
3,3,2,1,1,1993,0,2,"1",2,0,0,1,"czech",953
3,3,2,1,3,1993,0,1,"5",1,1,0,1,"czech",844
3,3,3,3,3,1993,1,2,"1",3,0,0,1,"czech",510
4,2,4,2,1,1993,0,1,"4",2,0,0,1,"czech",810
2,1,1,1,2,1993,0,1,"5",2,0,0,1,"czech",294
3,3,2,1,4,1993,1,1,"5",2,1,0,0,"czech",208
4,2,3,3,2,1993,1,1,"5",1,0,1,1,"czech",60
2,1,2,1,4,1993,1,1,"6",1,1,0,1,"czech",318
3,3,4,2,3,1993,1,1,"2",3,0,0,1,"czech",1399
3,3,3,3,2,1993,0,1,"5",1,0,0,0,"czech",662
3,3,4,2,1,1993,1,1,"2",2,0,0,1,"czech",81
3,3,2,1,1,1993,1,1,"4",2,0,0,0,"czech",889
4,2,4,2,3,1993,0,2,"4",3,0,0,1,"czech",1224
1,1,1,1,4,1993,0,1,"4",1,1,0,1,"czech",320
5,2,3,3,2,1993,1,2,"2",3,0,0,1,"czech",179
1,1,1,1,3,1993,1,1,"5",1,0,0,0,"czech",1087
3,3,3,3,4,1993,1,1,"1",1,1,0,0,"czech",26
1,1,4,2,4,1993,0,2,"1",3,0,0,1,"czech",1260
3,3,1,1,1,1993,0,2,"1",3,0,0,1,"czech",785
3,3,1,1,2,1993,1,1,"5",1,0,0,0,"czech",1370
3,3,3,3,4,1993,1,1,"2",1,1,0,0,"czech",173
4,2,3,3,3,1993,0,1,"4",2,0,0,1,"czech",658
4,2,4,2,3,1993,0,1,"2",3,0,0,1,"czech",1135
4,2,4,2,3,1993,1,2,"2",3,0,0,1,"czech",1412
3,3,4,2,3,1993,0,2,"1",3,0,0,1,"czech",1046
4,2,1,1,2,1993,1,1,"5",1,0,1,1,"czech",310
3,3,3,3,3,1993,0,1,"4",2,0,0,1,"czech",716
4,2,5,2,2,1993,1,2,"2",2,0,0,1,"czech",252
3,3,1,1,4,1993,0,2,"4",1,1,0,1,"czech",1169
3,3,3,3,4,1993,1,1,"5",2,1,0,0,"czech",727
3,3,3,3,1,1993,0,2,"1",3,0,0,1,"czech",607
3,3,2,1,2,1993,1,1,"5",1,0,0,1,"czech",1490
5,2,5,2,1,1993,1,2,"1",1,0,0,0,"czech",1171
4,2,3,3,2,1993,0,1,"4",2,0,0,1,"czech",416
3,3,4,2,2,1993,1,2,"2",3,0,0,0,"czech",98
4,2,1,1,4,1993,1,1,"2",1,1,0,1,"czech",1265
4,2,2,1,3,1993,1,1,"4",2,0,0,0,"czech",62
3,3,3,3,2,1993,0,2,"4",3,0,0,1,"czech",415
4,2,2,1,4,1993,0,1,"6",1,1,0,0,"czech",240
4,2,5,2,2,1993,1,2,"2",3,0,0,0,"czech",4
3,3,1,1,4,1993,0,1,"1",1,1,0,1,"czech",556
3,3,3,3,3,1993,0,1,"4",2,0,0,1,"czech",787
2,1,2,1,3,1993,1,1,"2",2,0,0,1,"czech",1106
4,2,3,3,3,1993,1,1,"2",2,0,0,1,"czech",1377
3,3,3,3,1,1993,1,1,"2",1,0,0,1,"czech",479
3,3,3,3,1,1993,1,1,"4",3,0,0,1,"czech",35
3,3,2,1,3,1993,1,2,"1",3,0,0,0,"czech",303
3,3,3,3,4,1993,1,1,"5",1,1,0,0,"czech",141
4,2,3,3,4,1993,1,1,"5",1,1,0,0,"czech",1145
3,3,4,2,2,1993,1,1,"2",3,0,0,1,"czech",1325
3,3,2,1,4,1993,1,2,"2",1,1,0,0,"czech",1237
3,3,3,3,3,1993,1,1,"5",2,0,0,1,"czech",558
4,2,3,3,4,1993,1,2,"2",3,0,0,1,"czech",1221
2,1,2,1,1,1993,1,1,"5",2,0,0,1,"czech",814
4,2,3,3,2,1993,0,3,"4",2,0,0,1,"czech",348
2,1,1,1,1,1993,1,2,"1",3,0,0,0,"czech",537
3,3,3,3,3,1993,0,1,"5",3,0,0,1,"czech",147
3,3,3,3,2,1993,1,2,"5",1,0,0,0,"czech",1130
4,2,3,3,2,1993,1,2,"2",2,0,0,1,"czech",253
2,1,2,1,4,1993,1,1,"5",1,1,0,0,"czech",794
4,2,3,3,1,1993,1,2,"2",1,0,0,0,"czech",82
4,2,3,3,3,1993,1,3,"1",3,0,0,1,"czech",1283
3,3,1,1,3,1993,1,2,"2",1,0,0,1,"czech",700
3,3,1,1,3,1993,1,1,"4",1,0,0,0,"czech",1452
3,3,2,1,4,1993,1,3,"1",1,1,0,0,"czech",1386
4,2,3,3,3,1993,0,1,"4",2,0,0,1,"czech",223
3,3,3,3,4,1993,0,1,"5",1,1,0,0,"czech",995
2,1,3,3,3,1993,0,2,"1",3,0,0,1,"czech",835
2,1,2,1,3,1993,1,1,"5",1,1,0,0,"czech",1468
4,2,2,1,4,1993,1,1,"5",1,1,0,0,"czech",547
1,1,3,3,3,1993,1,2,"2",2,0,0,0,"czech",28
4,2,2,1,2,1993,1,1,"4",2,0,0,1,"czech",1128
4,2,3,3,2,1993,1,2,"1",2,0,0,1,"czech",564
3,3,2,1,2,1993,1,2,"2",2,0,0,1,"czech",1024
1,1,1,1,3,1993,1,2,"1",2,1,0,1,"czech",1185
4,2,4,2,1,1993,0,2,"5",2,0,0,0,"czech",629
4,2,2,1,3,1993,0,2,"1",3,0,0,1,"czech",514
3,3,3,3,1,1993,0,1,"4",3,0,0,0,"czech",423
4,2,3,3,1,1993,0,1,"5",3,0,0,1,"czech",1418
2,1,3,3,4,1993,0,1,"4",2,1,0,0,"czech",1366
3,3,1,1,4,1993,0,1,"4",1,1,0,0,"czech",705
4,2,4,2,1,1993,1,1,"6",2,0,0,1,"czech",194
4,2,5,2,2,1993,1,2,"1",3,0,0,1,"czech",1273
4,2,4,2,2,1993,1,2,"1",3,0,0,0,"czech",475
3,3,4,2,3,1993,0,2,"1",3,0,0,1,"czech",528
3,3,5,2,4,1993,0,2,"4",1,0,0,1,"czech",1323
4,2,4,2,3,1993,0,1,"4",3,0,0,1,"czech",1328
4,2,2,1,1,1993,0,2,"4",2,0,0,1,"czech",30
2,1,1,1,2,1993,1,1,"2",1,0,0,0,"czech",1315
3,3,2,1,2,1993,1,2,"2",2,0,0,1,"czech",1066
4,2,4,2,3,1993,0,1,"4",3,0,0,1,"czech",672
4,2,5,2,2,1993,0,2,"1",3,0,0,1,"czech",903
2,1,1,1,4,1993,1,2,"2",1,1,0,0,"czech",339
3,3,3,3,4,1993,0,2,"1",1,1,0,0,"czech",408
3,3,1,1,1,1993,1,1,"2",1,0,0,1,"czech",853
4,2,3,3,2,1993,1,1,"2",3,0,0,1,"czech",1291
4,2,4,2,3,1993,1,2,"2",3,0,0,0,"czech",912
2,1,2,1,3,1993,0,3,"6",2,0,0,1,"czech",907
3,3,2,1,3,1993,0,1,"5",2,0,0,1,"czech",54
3,3,3,3,3,1993,0,3,"1",3,0,0,1,"czech",770
4,2,4,2,1,1993,0,2,"4",3,0,0,1,"czech",102
4,2,5,2,2,1993,0,1,"4",3,0,0,1,"czech",921
2,1,3,3,2,1993,0,3,"1",3,0,0,1,"czech",801
2,1,3,3,2,1993,1,3,"2",2,0,0,0,"czech",1187
3,3,3,3,2,1993,1,1,"5",1,0,0,0,"czech",260
4,2,4,2,3,1993,0,2,"1",3,0,0,1,"czech",328
4,2,2,1,2,1993,0,2,"4",2,0,0,1,"czech",1056
3,3,2,1,3,1993,0,1,"5",3,0,0,0,"czech",16
4,2,2,1,2,1993,0,2,"1",2,0,0,1,"czech",712
3,3,3,3,4,1993,1,1,"6",1,1,0,0,"czech",378
4,2,3,3,1,1993,0,2,"4",3,0,0,1,"czech",807
4,2,1,1,1,1993,1,1,"4",2,0,0,0,"czech",1178
2,1,2,1,3,1993,1,1,"1",2,1,0,1,"czech",699
2,1,2,1,4,1993,1,1,"5",1,1,0,0,"czech",687
4,2,4,2,3,1993,0,3,"1",3,0,0,1,"czech",1350
2,1,2,1,4,1993,0,2,"4",1,1,0,1,"czech",1314
4,2,1,1,1,1993,0,2,"1",3,0,0,1,"czech",1250
3,3,3,3,1,1993,0,1,"4",3,0,0,1,"czech",1496
3,3,2,1,2,1993,0,1,"6",2,0,0,1,"czech",833
3,3,4,2,1,1993,1,2,"5",3,0,0,1,"czech",426
3,3,3,3,2,1993,0,2,"4",3,0,0,0,"czech",1102
3,3,4,2,3,1993,0,3,"1",3,0,0,1,"czech",639
2,1,3,3,1,1993,0,1,"4",3,0,0,1,"czech",579
2,1,2,1,1,1993,0,1,"6",3,0,0,0,"czech",580
3,3,4,2,2,1993,0,1,"4",3,0,0,1,"czech",126
3,3,2,1,2,1993,1,1,"5",1,0,0,1,"czech",340
4,2,4,2,2,1993,0,1,"2",2,0,0,0,"czech",1391
3,3,3,3,2,1993,0,1,"5",2,0,0,1,"czech",616
3,3,4,2,2,1993,1,1,"2",1,0,0,1,"czech",695
2,1,3,3,4,1993,0,2,"1",3,0,0,1,"czech",323
4,2,2,1,4,1993,0,1,"4",1,1,0,1,"czech",653
4,2,5,2,2,1993,0,2,"4",3,0,0,1,"czech",130
4,2,4,2,2,1993,1,2,"1",3,0,0,0,"czech",522
2,1,3,3,4,1993,0,3,"1",2,1,0,1,"czech",1489
4,2,4,2,3,1993,1,3,"1",3,0,0,1,"czech",572
3,3,2,1,3,1993,0,2,"1",3,0,0,1,"czech",967
4,2,3,3,4,1993,1,2,"2",1,1,0,0,"czech",1123
1,1,4,2,3,1993,1,2,"1",2,0,0,0,"czech",359
3,3,1,1,1,1993,0,2,"6",1,0,0,1,"czech",1010
4,2,3,3,2,1993,0,2,"4",2,0,0,1,"czech",278
3,3,3,3,2,1993,1,2,"2",2,0,0,0,"czech",884
2,1,2,1,4,1993,1,1,"4",1,1,0,1,"czech",360
4,2,3,3,4,1993,0,1,"4",1,1,0,0,"czech",1189
3,3,3,3,4,1993,1,1,"5",1,1,0,0,"czech",1476
2,1,2,1,1,1993,1,2,"1",3,0,0,1,"czech",1127
2,1,3,3,2,1993,1,2,"1",2,0,0,1,"czech",138
3,3,3,3,3,1993,0,2,"2",1,0,1,1,"czech",1140
4,2,3,3,2,1993,1,2,"1",3,0,0,0,"czech",1447
3,3,4,2,4,1993,1,3,"1",2,0,0,1,"czech",1493
4,2,4,2,3,1993,1,2,"2",2,0,0,1,"czech",1404
3,3,2,1,4,1993,0,1,"5",1,1,0,0,"czech",568
3,3,4,2,2,1993,1,1,"2",2,0,0,0,"czech",410
3,3,4,2,1,1993,1,2,"1",3,0,0,0,"czech",395
2,1,4,2,3,1993,1,2,"2",2,0,0,1,"czech",1213
4,2,4,2,2,1993,0,1,"4",3,0,0,0,"czech",920
2,1,2,1,4,1993,1,1,"4",1,1,0,0,"czech",1108
3,3,1,1,3,1993,0,1,"5",1,0,0,0,"czech",1360
4,2,4,2,2,1993,0,3,"1",3,0,0,0,"czech",1517
3,3,3,3,4,1993,1,2,"1",1,1,0,0,"czech",1258
3,3,4,2,2,1993,1,1,"4",2,0,0,1,"czech",1303
3,3,3,3,4,1993,1,2,"2",1,1,0,0,"czech",625
4,2,3,3,2,1993,1,1,"5",3,0,0,1,"czech",1472
2,1,3,3,3,1993,0,1,"5",3,0,0,1,"czech",84
3,3,2,1,3,1993,1,2,"5",1,1,0,0,"czech",860
4,2,2,1,4,1993,1,2,"2",1,1,0,0,"czech",1198
3,3,4,2,2,1993,1,2,"2",3,0,0,1,"czech",1421
3,3,3,3,3,1993,1,1,"5",1,0,0,1,"czech",472
3,3,2,1,3,1993,1,1,"2",2,0,0,0,"czech",661
3,3,2,1,1,1993,1,2,"1",3,0,0,1,"czech",720
3,3,3,3,3,1993,1,2,"4",2,0,0,0,"czech",1446
3,3,3,3,4,1993,0,1,"2",1,1,0,0,"czech",870
4,2,4,2,2,1993,0,3,"1",1,0,0,1,"czech",364
3,3,4,2,1,1993,1,2,"1",2,0,0,0,"czech",332
2,1,3,3,2,1993,0,1,"4",1,0,0,1,"czech",499
3,3,3,3,3,1993,0,1,"5",3,0,0,1,"czech",643
3,3,3,3,4,1993,0,1,"6",1,1,0,0,"czech",158
1,1,3,3,2,1993,0,1,"5",2,0,0,0,"czech",258
3,3,3,3,3,1993,1,3,"1",3,0,0,1,"czech",587
4,2,3,3,2,1993,0,1,"4",2,0,0,0,"czech",337
3,3,5,2,3,1993,0,3,"1",3,0,0,1,"czech",1180
3,3,3,3,3,1993,1,1,"5",1,1,0,0,"czech",319
3,3,2,1,4,1993,0,1,"5",1,1,0,1,"czech",1294
4,2,4,2,3,1993,0,2,"1",3,0,0,1,"czech",254
4,2,1,1,2,1993,1,1,"4",1,0,0,0,"czech",793
1,1,2,1,4,1993,0,2,"1",1,1,0,0,"czech",627
1,1,1,1,2,1993,1,1,"5",2,0,0,0,"czech",1329
3,3,4,2,1,1993,0,2,"1",2,0,0,1,"czech",1392
3,3,3,3,1,1993,0,1,"4",1,0,0,1,"czech",773
3,3,1,1,1,1993,0,1,"4",2,0,1,0,"czech",1304
4,2,3,3,2,1993,1,1,"2",1,0,0,0,"czech",615
3,3,4,2,3,1993,1,2,"4",2,0,0,0,"czech",689
2,1,1,1,1,1993,1,2,"2",2,0,0,1,"czech",1295
2,1,2,1,3,1993,0,2,"1",3,0,0,0,"czech",99
3,3,3,3,1,1993,0,1,"2",2,0,0,0,"czech",1426
1,1,1,1,4,1993,0,3,"1",1,1,0,1,"czech",1112
1,1,1,1,3,1993,0,1,"5",2,0,0,1,"czech",731
3,3,1,1,2,1993,0,1,"6",2,0,0,0,"czech",854
4,2,2,1,1,1993,0,1,"6",2,0,0,1,"czech",1292
3,3,4,2,2,1993,1,1,"2",2,0,0,0,"czech",111
3,3,2,1,4,1993,0,1,"4",1,1,0,0,"czech",942
5,2,1,1,3,1993,1,2,"1",3,0,0,1,"czech",1073
4,2,5,2,2,1993,0,3,"1",3,0,0,1,"czech",523
5,2,1,1,2,1993,1,2,"2",1,0,0,0,"czech",1261
4,2,3,3,2,1993,1,2,"2",3,0,0,1,"czech",538
3,3,3,3,1,1993,0,1,"4",1,0,0,1,"czech",431
3,3,3,3,2,1993,1,1,"2",3,0,0,1,"czech",1482
4,2,4,2,2,1993,0,1,"4",2,0,0,0,"czech",155
4,2,2,1,3,1993,0,2,"1",3,0,0,1,"czech",74
4,2,3,3,2,1993,0,1,"5",2,0,0,1,"czech",491
